frame,t_ms,wrist_x,wrist_y,index_mcp_x,index_mcp_y,middle_mcp_x,middle_mcp_y,ring_mcp_x,ring_mcp_y,hand_score,handedness
3297,109987.989,0.152687,0.817902,0.239835,0.515344,0.220195,0.520735,0.211183,0.556687,0.9933,Right
3298,110021.311,0.141509,0.827894,0.221484,0.512596,0.200232,0.522337,0.190150,0.562457,0.9929,Right
3299,110054.622,0.129525,0.826370,0.210689,0.510098,0.186789,0.518837,0.173903,0.558646,0.9942,Right
3300,110087.933,0.120695,0.830645,0.196891,0.509908,0.173210,0.516096,0.161373,0.554948,0.9932,Right
3301,110121.256,0.114727,0.828872,0.195947,0.504578,0.172707,0.511581,0.160868,0.550904,0.9943,Right
3302,110154.567,0.114043,0.826888,0.186495,0.501059,0.167085,0.511865,0.157769,0.552254,0.9916,Right
3303,110187.878,0.111419,0.828818,0.192333,0.503413,0.170792,0.511854,0.159622,0.550579,0.9921,Right
3304,110221.200,0.115535,0.824821,0.193615,0.504390,0.174162,0.513424,0.164581,0.550323,0.9929,Right
3305,110254.511,0.129768,0.820592,0.202432,0.498974,0.184925,0.504571,0.178542,0.533905,0.9906,Right
3306,110287.822,0.146018,0.811329,0.213169,0.500867,0.198383,0.503623,0.195907,0.530604,0.9918,Right
3307,110321.144,0.156781,0.808329,0.222499,0.501143,0.210215,0.503203,0.209196,0.530418,0.9937,Right
3308,110354.456,0.160857,0.810143,0.222036,0.503536,0.209762,0.508417,0.209576,0.539832,0.9934,Right
3309,110387.767,0.150562,0.812474,0.213424,0.495775,0.200987,0.503074,0.201098,0.538242,0.9956,Right
3310,110421.078,0.141135,0.820561,0.198910,0.498089,0.186665,0.506727,0.188190,0.543648,0.9946,Right
3311,110454.400,0.144619,0.828388,0.199109,0.503587,0.187319,0.510789,0.189117,0.544712,0.9917,Right
3312,110487.711,0.154338,0.827219,0.212137,0.505091,0.201793,0.511539,0.204784,0.546660,0.9950,Right
3313,110521.022,0.165328,0.815566,0.224003,0.504863,0.215886,0.509699,0.221898,0.538830,0.9960,Right
3314,110554.344,0.171461,0.810157,0.230851,0.511509,0.222614,0.516236,0.227362,0.544484,0.9943,Right
3315,110587.656,0.167234,0.817833,0.227140,0.513240,0.220001,0.515614,0.224856,0.543762,0.9938,Right
3316,110620.967,0.159459,0.832918,0.213212,0.514452,0.205169,0.521104,0.210316,0.554709,0.9945,Right
3317,110654.289,0.152980,0.844541,0.206359,0.523738,0.196788,0.531944,0.200438,0.565682,0.9928,Right
3318,110687.600,0.153542,0.849946,0.207092,0.530663,0.197361,0.534438,0.200903,0.566160,0.9943,Right
3319,110720.911,0.158812,0.839801,0.216502,0.524814,0.208915,0.530958,0.214268,0.564867,0.9954,Right
3320,110754.233,0.165071,0.832779,0.220727,0.530154,0.216061,0.536684,0.221610,0.565796,0.9957,Right
3321,110787.544,0.166598,0.833566,0.222243,0.525736,0.216459,0.531809,0.223271,0.563201,0.9947,Right
3322,110820.856,0.158783,0.845964,0.215832,0.535684,0.209869,0.538856,0.215638,0.568202,0.9928,Right
3323,110854.178,0.144782,0.861958,0.201105,0.545537,0.192720,0.550558,0.197624,0.582548,0.9923,Right
3324,110887.489,0.123081,0.881627,0.189115,0.562820,0.178891,0.568539,0.182653,0.601091,0.9912,Right
3325,110920.800,0.100298,0.904954,0.177753,0.588942,0.166679,0.594168,0.167978,0.629068,0.9873,Right
3326,110954.122,0.083533,0.930641,0.160637,0.582265,0.153861,0.610329,0.153140,0.656771,0.9874,Right
3327,110987.433,0.072299,0.953746,0.158513,0.600853,0.148371,0.627001,0.145612,0.681776,0.9890,Right
3328,111020.744,0.053786,0.956008,0.153803,0.621919,0.140263,0.648055,0.136445,0.707021,0.9845,Right
3329,111054.056,0.037096,0.945681,0.159874,0.627597,0.142663,0.649340,0.136796,0.708307,0.9909,Right
3330,111087.378,0.044304,0.926519,0.167293,0.617655,0.149805,0.641367,0.140797,0.699628,0.9927,Right
3331,111120.689,0.043566,0.887286,0.181146,0.598571,0.163678,0.620302,0.152282,0.674662,0.9911,Right
3332,111154.000,0.058191,0.849104,0.197329,0.577556,0.178707,0.594479,0.167362,0.647909,0.9915,Right
3333,111187.322,0.066615,0.810267,0.213670,0.557511,0.198532,0.565612,0.185923,0.612196,0.9906,Right
3334,111220.633,0.077076,0.778653,0.230319,0.538153,0.214470,0.540864,0.198696,0.581705,0.9888,Right
3335,111253.944,0.083179,0.750864,0.241074,0.519330,0.223516,0.515587,0.205288,0.551692,0.9889,Right
3336,111287.267,0.092246,0.731931,0.249067,0.506928,0.231419,0.507774,0.213680,0.541274,0.9921,Right
3337,111320.578,0.103148,0.717718,0.261889,0.506249,0.241470,0.505225,0.220970,0.535013,0.9955,Right
3338,111353.889,0.109426,0.706450,0.264608,0.506390,0.244327,0.506867,0.224227,0.537887,0.9971,Right
3339,111387.211,0.107579,0.704249,0.255566,0.495658,0.235495,0.493469,0.215557,0.526090,0.9960,Right
3340,111420.522,0.101778,0.717265,0.242147,0.509789,0.221818,0.510550,0.203117,0.542351,0.9970,Right
3341,111453.833,0.089800,0.731978,0.223639,0.512453,0.203043,0.511547,0.184195,0.546169,0.9973,Right
3342,111487.156,0.076748,0.759817,0.201368,0.533581,0.182300,0.535315,0.165230,0.569090,0.9974,Right
3343,111520.467,0.064606,0.795833,0.178080,0.556241,0.156918,0.561472,0.139440,0.599127,0.9957,Right
3344,111553.778,0.057690,0.848588,0.159262,0.603562,0.131594,0.605549,0.108994,0.635909,0.9919,Right
3345,111587.100,0.045814,0.891817,0.142995,0.641559,0.112099,0.656065,0.084796,0.691989,0.9654,Right
3346,111620.411,0.040911,0.962259,0.098566,0.682554,0.065931,0.697690,0.037296,0.738222,0.9889,Right
3347,111653.722,0.026665,1.011633,0.058739,0.723699,0.021578,0.740874,-0.009374,0.781900,0.9910,Right
3348,111687.044,0.011965,1.016291,0.043708,0.758268,0.025011,0.775012,0.011019,0.806883,0.8749,Right
3349,111720.356,0.006238,1.038566,0.037544,0.796806,0.005547,0.805317,-0.021493,0.828655,0.9910,Right
3350,111753.667,0.014493,1.005729,0.038642,0.787585,0.019796,0.792292,0.003560,0.809561,0.7858,Right
3351,111786.989,0.018745,1.006394,0.011780,0.804362,0.021710,0.823019,0.028011,0.851374,0.7278,Left
3352,111820.300,,,,,,,,,,
3353,111853.611,,,,,,,,,,
3354,111886.933,,,,,,,,,,
3355,111920.244,,,,,,,,,,
3356,111953.556,,,,,,,,,,
3357,111986.867,,,,,,,,,,
3358,112020.189,,,,,,,,,,
3359,112053.500,,,,,,,,,,
3360,112086.811,,,,,,,,,,
3361,112120.133,0.072519,0.901150,0.018754,0.842940,-0.007986,0.848813,-0.024906,0.858723,0.9460,Right
3362,112153.444,0.079180,0.886864,0.028169,0.834230,-0.001661,0.851914,-0.017651,0.877521,0.9656,Right
3363,112186.756,0.092927,0.865898,0.043195,0.825917,0.014952,0.841597,0.000023,0.865112,0.9667,Right
3364,112220.078,0.088837,0.853840,0.056132,0.808991,0.022741,0.834404,0.005104,0.866897,0.9942,Right
3365,112253.389,0.090330,0.840340,0.073156,0.793306,0.033574,0.814526,0.010934,0.846909,0.9963,Right
3366,112286.700,0.104068,0.843924,0.080234,0.783146,0.035455,0.812266,0.010590,0.850169,0.9752,Right
3367,112320.022,0.109940,0.838835,0.085998,0.775172,0.039296,0.808915,0.013394,0.849041,0.9274,Right
3368,112353.333,0.110131,0.842368,0.090565,0.775938,0.042401,0.809309,0.014385,0.850279,0.9369,Right
3369,112386.644,0.109370,0.851826,0.091357,0.780437,0.045792,0.814966,0.017270,0.857477,0.8101,Right
3370,112419.967,0.109645,0.860484,0.092708,0.778847,0.045656,0.812840,0.017755,0.853930,0.8316,Right
3371,112453.278,0.101798,0.877164,0.086030,0.781630,0.038966,0.816847,0.012091,0.858680,0.9790,Right
3372,112486.589,0.099522,0.887798,0.086035,0.786971,0.038154,0.822661,0.009007,0.865801,0.9823,Right
3373,112519.911,0.084138,0.894109,0.076953,0.797051,0.028594,0.836548,-0.000004,0.882012,0.9782,Right
3374,112553.222,0.071641,0.901598,0.071600,0.800380,0.022480,0.842116,-0.007595,0.888631,0.9665,Right
3375,112586.533,0.062531,0.912293,0.061856,0.819557,0.011181,0.858998,-0.019072,0.901041,0.9546,Right
3376,112619.856,0.056413,0.916216,0.053527,0.831953,0.006249,0.867030,-0.023197,0.904893,0.9687,Right
3377,112653.167,0.073262,0.944123,0.045777,0.862165,0.004408,0.894355,-0.016812,0.928476,0.8982,Right
3378,112686.478,0.091033,0.925391,0.041902,0.871380,0.012050,0.888702,-0.002920,0.913852,0.9337,Right
3379,112719.789,,,,,,,,,,
3380,112753.111,,,,,,,,,,
3381,112786.422,,,,,,,,,,
3382,112819.733,,,,,,,,,,
3383,112853.056,,,,,,,,,,
3384,112886.367,,,,,,,,,,
3385,112919.678,,,,,,,,,,
3386,112953.000,,,,,,,,,,
3387,112986.311,0.045623,0.862607,0.081014,0.744241,0.043897,0.769853,0.011764,0.811416,0.8214,Right
3388,113019.622,,,,,,,,,,
3389,113052.944,0.037442,0.672034,0.109920,0.563617,0.054447,0.592095,0.008772,0.639216,0.9705,Right
3390,113086.256,0.035851,0.702364,0.115938,0.482481,0.068406,0.492263,0.025810,0.541517,0.9969,Right
3391,113119.567,,,,,,,,,,
3392,113152.889,0.072467,0.366430,0.137586,0.273023,0.087950,0.278543,0.046530,0.303067,0.9851,Right
3393,113186.200,0.084909,0.407538,0.130563,0.188465,0.086237,0.211041,0.051802,0.245530,0.7051,Right
3394,113219.511,0.121504,0.365905,0.155737,0.184016,0.115414,0.218676,0.080143,0.254355,0.7579,Left
3395,113252.833,0.133127,0.351523,0.187066,0.197956,0.153847,0.220451,0.120513,0.238105,0.9894,Left
3396,113286.144,0.135854,0.257208,0.194751,0.134756,0.163707,0.137075,0.132065,0.140127,0.7691,Left
3397,113319.456,,,,,,,,,,
3398,113352.767,,,,,,,,,,
3399,113386.089,,,,,,,,,,
3400,113419.400,,,,,,,,,,
3401,113452.711,,,,,,,,,,
3402,113486.033,,,,,,,,,,
3403,113519.344,,,,,,,,,,
3404,113552.656,,,,,,,,,,
3405,113585.978,,,,,,,,,,
3406,113619.289,0.174261,0.077058,0.244461,-0.067207,0.208592,-0.058766,0.174273,-0.039435,0.8906,Right
3407,113652.600,0.186838,0.129240,0.246830,-0.031239,0.200337,-0.036012,0.157703,-0.009440,0.9980,Right
3408,113685.922,0.176510,0.145421,0.228470,-0.023731,0.179227,0.005169,0.141651,0.061541,0.9785,Right
3409,113719.233,0.192704,0.205671,0.235152,0.088159,0.188065,0.116369,0.152213,0.165099,0.9424,Right
3410,113752.544,0.173657,0.407647,0.208852,0.215631,0.214858,0.252265,0.221654,0.310930,0.8883,Right
3411,113785.867,0.217566,0.390032,0.255472,0.370008,0.223606,0.367739,0.195530,0.376749,0.8952,Right
3412,113819.178,0.197566,0.556050,0.231473,0.520433,0.183461,0.530988,0.145317,0.554995,0.9468,Right
3413,113852.489,0.152476,0.617321,0.246499,0.694178,0.199695,0.710313,0.154947,0.731090,0.9228,Right
3414,113885.811,0.123872,0.726373,0.225700,0.829596,0.178500,0.861913,0.141649,0.886261,0.9913,Right
3415,113919.122,,,,,,,,,,
3416,113952.433,,,,,,,,,,
3417,113985.756,,,,,,,,,,
3418,114019.067,,,,,,,,,,
3419,114052.378,,,,,,,,,,
3420,114085.689,,,,,,,,,,
3421,114119.011,,,,,,,,,,
3422,114152.322,0.103686,0.745105,0.189400,0.844412,0.133772,0.897111,0.092972,0.940451,0.9922,Right
3423,114185.633,0.119099,0.655219,0.191399,0.700722,0.129280,0.746419,0.085511,0.792054,0.9958,Right
3424,114218.956,0.143511,0.713172,0.187860,0.561226,0.127356,0.587323,0.087904,0.633586,0.9850,Right
3425,114252.267,0.118459,0.712550,0.183686,0.476185,0.132759,0.492000,0.090808,0.529607,0.9203,Right
3426,114285.578,0.111874,0.644112,0.182969,0.431495,0.135751,0.440089,0.095256,0.465591,0.5033,Left
3427,114318.900,0.118503,0.393547,0.190817,0.196171,0.174447,0.228459,0.158606,0.288864,0.8383,Right
3428,114352.211,0.162013,0.341976,0.234174,0.263931,0.190357,0.320394,0.144527,0.370579,0.6166,Left
3429,114385.522,0.139561,0.347117,0.242145,0.232174,0.203781,0.295004,0.160366,0.351158,0.8030,Left
3430,114418.844,0.122752,0.278483,0.227599,0.115505,0.183040,0.187872,0.140821,0.262194,0.8694,Right
3431,114452.156,0.131091,0.284138,0.225943,0.064479,0.169770,0.116566,0.125489,0.189839,0.9919,Right
3432,114485.467,0.157485,0.318214,0.218431,0.076076,0.161796,0.116333,0.118316,0.184810,0.9991,Right
3433,114518.789,0.161291,0.346676,0.207151,0.124220,0.151377,0.168496,0.109862,0.237998,0.9927,Right
3434,114552.100,0.160398,0.420718,0.201826,0.193339,0.141465,0.237914,0.096249,0.305681,0.9873,Right
3435,114585.411,0.154491,0.450787,0.191748,0.309132,0.133335,0.351547,0.089647,0.406520,0.8956,Right
3436,114618.733,0.072689,0.947172,0.176913,0.747470,0.138501,0.754471,0.093945,0.754728,0.9954,Left
3437,114652.044,0.124045,0.549889,0.175661,0.594753,0.128277,0.611934,0.094320,0.634709,0.9652,Right
3438,114685.356,0.148927,0.669585,0.172685,0.866669,0.113083,0.884919,0.070118,0.895034,0.9975,Right
3439,114718.678,,,,,,,,,,
3440,114751.989,,,,,,,,,,
3441,114785.300,,,,,,,,,,
3442,114818.622,,,,,,,,,,
3443,114851.933,,,,,,,,,,
3444,114885.244,,,,,,,,,,
3445,114918.556,0.113116,0.730020,0.195334,0.827350,0.134795,0.858950,0.089775,0.890333,0.9958,Right
3446,114951.878,0.137165,0.654678,0.197824,0.667793,0.137161,0.700846,0.092968,0.737940,0.9977,Right
3447,114985.189,0.154344,0.695036,0.208960,0.528199,0.146191,0.547316,0.100599,0.591952,0.9919,Right
3448,115018.500,0.130383,0.680451,0.205426,0.417697,0.156073,0.440403,0.113397,0.486531,0.8691,Right
3449,115051.822,0.143197,0.544900,0.212938,0.367074,0.163544,0.376875,0.121321,0.399797,0.7688,Right
3450,115085.133,0.152648,0.486867,0.221234,0.244320,0.167818,0.260094,0.125753,0.297855,0.9663,Right
3451,115118.444,0.170032,0.388626,0.232532,0.135480,0.177093,0.162823,0.133410,0.217239,0.9893,Right
3452,115151.767,0.184253,0.318596,0.235435,0.072155,0.180714,0.105083,0.139136,0.165285,0.9923,Right
3453,115185.078,0.189615,0.290555,0.238288,0.042602,0.183605,0.080765,0.142450,0.144456,0.9924,Right
3454,115218.389,0.191228,0.295082,0.235201,0.044378,0.180425,0.085626,0.139700,0.151495,0.9882,Right
3455,115251.711,0.187756,0.304319,0.230350,0.078905,0.174386,0.120042,0.132693,0.185588,0.9905,Right
3456,115285.022,0.179912,0.375711,0.224637,0.124312,0.167145,0.166555,0.123725,0.233981,0.9904,Right
3457,115318.333,0.171901,0.421373,0.213227,0.219177,0.153456,0.268683,0.108861,0.334197,0.9774,Right
3458,115351.656,0.088263,0.856993,0.191929,0.650699,0.160391,0.648135,0.120577,0.645885,0.9948,Left
3459,115384.967,0.124512,0.623085,0.193722,0.550164,0.126974,0.592618,0.074716,0.638894,0.9630,Right
3460,115418.278,0.150365,0.678280,0.190281,0.790974,0.144924,0.771684,0.107289,0.748818,0.7730,Right
3461,115451.600,,,,,,,,,,
3462,115484.911,,,,,,,,,,
3463,115518.222,,,,,,,,,,
3464,115551.544,,,,,,,,,,
3465,115584.856,,,,,,,,,,
3466,115618.167,,,,,,,,,,
3467,115651.478,,,,,,,,,,
3468,115684.800,0.160469,0.644145,0.178604,0.667829,0.114475,0.697344,0.068017,0.730082,0.8107,Right
3469,115718.111,0.107469,0.696539,0.197364,0.570508,0.139416,0.605798,0.093325,0.646217,0.8586,Right
3470,115751.422,0.131344,0.545690,0.222443,0.370539,0.167827,0.379821,0.118184,0.413312,0.9912,Right
3471,115784.744,0.142753,0.480830,0.218078,0.248359,0.158478,0.277798,0.112053,0.327897,0.9830,Right
3472,115818.056,0.166805,0.379365,0.224131,0.142386,0.163399,0.183939,0.117262,0.249359,0.9945,Right
3473,115851.367,0.183673,0.323363,0.231570,0.092424,0.173970,0.125533,0.129823,0.187256,0.9877,Right
3474,115884.689,0.191125,0.297522,0.235397,0.062379,0.178495,0.098625,0.135301,0.161484,0.9851,Right
3475,115918.000,0.195989,0.300476,0.236832,0.057714,0.179528,0.099964,0.136744,0.167366,0.9878,Right
3476,115951.311,0.194234,0.325451,0.237780,0.093065,0.179745,0.133480,0.135966,0.200833,0.9932,Right
3477,115984.633,0.181589,0.396165,0.232432,0.144379,0.172895,0.189980,0.127706,0.260981,0.9895,Right
3478,116017.944,0.125063,0.672441,0.236075,0.583134,0.194845,0.600179,0.149457,0.604566,0.9990,Left
3479,116051.256,0.174941,0.461765,0.188142,0.418104,0.163045,0.480782,0.144334,0.542677,0.9114,Right
3480,116084.578,,,,,,,,,,
3481,116117.889,,,,,,,,,,
3482,116151.200,,,,,,,,,,
3483,116184.522,,,,,,,,,,
3484,116217.833,,,,,,,,,,
3485,116251.144,,,,,,,,,,
3486,116284.456,,,,,,,,,,
3487,116317.778,,,,,,,,,,
3488,116351.089,0.194863,0.667335,0.158839,0.691666,0.180653,0.706971,0.205882,0.723326,0.7421,Left
3489,116384.400,0.158902,0.617739,0.176224,0.498150,0.206550,0.554848,0.228352,0.622780,0.8277,Left
3490,116417.722,0.132733,0.733576,0.229333,0.644423,0.193222,0.656665,0.152485,0.661411,0.9990,Left
3491,116451.033,0.133427,0.615065,0.238565,0.524916,0.202468,0.548365,0.160748,0.559610,0.9975,Left
3492,116484.344,0.178004,0.394490,0.243137,0.130972,0.184814,0.166698,0.138206,0.234983,0.9987,Right
3493,116517.667,0.183756,0.413651,0.267871,0.374784,0.236005,0.399088,0.198676,0.407781,0.9936,Left
3494,116550.978,0.191264,0.312932,0.248051,0.065974,0.191452,0.106727,0.150154,0.174449,0.9945,Right
3495,116584.289,0.198101,0.331063,0.249249,0.080419,0.193440,0.118630,0.151958,0.183799,0.9912,Right
3496,116617.611,0.195468,0.320275,0.245196,0.111730,0.187914,0.156369,0.144831,0.228415,0.9925,Right
3497,116650.922,0.184633,0.408942,0.240633,0.178006,0.180810,0.220369,0.135422,0.290957,0.9940,Right
3498,116684.233,0.179787,0.492021,0.230052,0.259542,0.171791,0.316702,0.126410,0.397160,0.9587,Right
3499,116717.556,0.173883,0.506017,0.221834,0.423252,0.162458,0.459154,0.115994,0.509528,0.7774,Right
3500,116750.867,0.160907,0.550374,0.212268,0.589046,0.171418,0.627259,0.136936,0.668663,0.8674,Right
3501,116784.178,0.141066,0.776698,0.228125,0.800956,0.160756,0.829253,0.109413,0.864730,0.9643,Right
3502,116817.500,,,,,,,,,,
3503,116850.811,,,,,,,,,,
3504,116884.122,,,,,,,,,,
3505,116917.444,,,,,,,,,,
3506,116950.756,,,,,,,,,,
3507,116984.067,,,,,,,,,,
3508,117017.378,0.145489,0.802162,0.246922,0.886809,0.192685,0.918902,0.149439,0.946882,0.9950,Right
3509,117050.700,0.155328,0.706459,0.266017,0.753206,0.208156,0.800602,0.160771,0.854328,0.9977,Right
3510,117084.011,0.170354,0.671157,0.285118,0.671641,0.233108,0.739645,0.191429,0.809193,0.9964,Right
3511,117117.322,0.232287,0.619209,0.346378,0.605242,0.293907,0.640662,0.248735,0.697268,0.9980,Right
3512,117150.644,0.256035,0.653909,0.426404,0.464951,0.366759,0.470985,0.305794,0.510956,0.9947,Right
3513,117183.956,0.292630,0.547470,0.424049,0.590650,0.404864,0.614770,0.379822,0.644645,0.9605,Right
3514,117217.267,0.333885,0.503033,0.478075,0.496121,0.453911,0.531834,0.419833,0.579908,0.9869,Right
3515,117250.589,0.371739,0.494226,0.543476,0.429762,0.504193,0.461100,0.456476,0.517455,0.9980,Right
3516,117283.900,0.400181,0.479705,0.581458,0.429657,0.531766,0.459790,0.475076,0.516617,0.9994,Right
3517,117317.211,0.375782,0.449247,0.562676,0.425255,0.513311,0.464011,0.458630,0.524749,0.9995,Right
3518,117350.533,0.329842,0.448926,0.505363,0.409442,0.452778,0.452851,0.400135,0.511492,0.9987,Right
3519,117383.844,0.271585,0.457662,0.442156,0.435451,0.396425,0.493450,0.351115,0.560237,0.9960,Right
3520,117417.156,0.262808,0.508935,0.354320,0.432382,0.299045,0.480918,0.255420,0.545736,0.9602,Right
3521,117450.478,,,,,,,,,,
3522,117483.789,,,,,,,,,,
3523,117517.100,0.004274,0.446859,0.035661,0.485985,0.014087,0.533845,0.006931,0.563090,0.9760,Right
3524,117550.422,,,,,,,,,,
3525,117583.733,,,,,,,,,,
3526,117617.044,,,,,,,,,,
3527,117650.367,,,,,,,,,,
3528,117683.678,-0.001447,0.446123,0.025563,0.512053,0.003794,0.565249,-0.004424,0.602466,0.9909,Right
3529,117716.989,0.049751,0.553671,0.099711,0.413554,0.050985,0.425407,0.015339,0.469147,0.9885,Right
3530,117750.311,0.131081,0.507653,0.146597,0.397255,0.183141,0.410369,0.212351,0.445150,0.9366,Left
3531,117783.622,0.160559,0.588921,0.289564,0.348584,0.224837,0.368143,0.170039,0.418599,0.9871,Right
3532,117816.933,0.183720,0.607661,0.351993,0.358522,0.305412,0.374040,0.255594,0.419739,0.9971,Right
3533,117850.256,0.230344,0.597348,0.383652,0.397747,0.357297,0.408798,0.327456,0.446490,0.9859,Right
3534,117883.567,0.273549,0.571571,0.444611,0.411091,0.425543,0.428221,0.401310,0.470692,0.9667,Right
3535,117916.878,0.319553,0.504839,0.551987,0.422844,0.517896,0.434985,0.474182,0.477395,0.9956,Right
3536,117950.189,0.357820,0.461198,0.571740,0.380422,0.524548,0.412546,0.471997,0.463574,0.9986,Right
3537,117983.511,0.332568,0.426862,0.535514,0.371854,0.488380,0.404951,0.437092,0.457236,0.9981,Right
3538,118016.822,0.280838,0.391881,0.474642,0.349212,0.423947,0.383427,0.371779,0.438376,0.9981,Right
3539,118050.133,0.222615,0.407681,0.393349,0.375055,0.343534,0.410428,0.292700,0.457549,0.9572,Right
3540,118083.456,,,,,,,,,,
3541,118116.767,0.075850,0.445894,0.199949,0.349824,0.165154,0.335177,0.127720,0.349913,0.9825,Right
3542,118150.078,0.032631,0.547275,0.060024,0.411133,0.010581,0.441961,-0.016836,0.488944,0.9941,Right
3543,118183.400,0.006501,0.656668,0.060016,0.437675,0.018538,0.426864,-0.019797,0.435701,0.9712,Right
3544,118216.711,,,,,,,,,,
3545,118250.022,,,,,,,,,,
3546,118283.344,,,,,,,,,,
3547,118316.656,,,,,,,,,,
3548,118349.967,,,,,,,,,,
3549,118383.289,0.008029,0.486193,0.132853,0.392024,0.094835,0.376411,0.053528,0.389128,0.9968,Right
